state,q_sell,q_hold,q_buy,best_action,q_margin,trend,volume,volatility,recent_return,sec_ai,lots
trend=low|volume=medium|volatility=low|recent_return=medium|sec_ai=high|lots=3,0.0764370308963364,0.07594629242972005,0.07496619993228848,SELL,0.0004907384666163472,low,medium,low,medium,high,3
trend=low|volume=low|volatility=low|recent_return=high|sec_ai=high|lots=3,0.06439701838555108,0.08281369455192104,0.04688288696300873,HOLD,0.018416676166369966,low,low,low,high,high,3
trend=medium|volume=low|volatility=low|recent_return=low|sec_ai=medium|lots=3,0.0928659998517228,0.029836409910971445,0.023493487283818476,SELL,0.06302958994075135,medium,low,low,low,medium,3
trend=medium|volume=high|volatility=low|recent_return=medium|sec_ai=low|lots=4,0.0858292084770716,0.08161446158737712,0.08527294604094277,SELL,0.0005562624361288293,medium,high,low,medium,low,4
trend=medium|volume=low|volatility=low|recent_return=medium|sec_ai=low|lots=3,0.0876533732474371,0.0878830329732517,0.08622547546905998,HOLD,0.00022965972581459604,medium,low,low,medium,low,3
trend=medium|volume=high|volatility=low|recent_return=low|sec_ai=low|lots=3,0.07991803340182574,0.07552778858277533,0.08291414128436811,BUY,0.0029961078825423704,medium,high,low,low,low,3
trend=medium|volume=low|volatility=low|recent_return=medium|sec_ai=medium|lots=4,0.071970938034057,0.021418508853269614,0.01174598554699641,SELL,0.050552429180787395,medium,low,low,medium,medium,4
trend=medium|volume=low|volatility=low|recent_return=high|sec_ai=medium|lots=4,0.02638967110411609,-0.0024354651664276446,-0.0002747614132396425,SELL,0.026664432517355733,medium,low,low,high,medium,4
trend=medium|volume=medium|volatility=medium|recent_return=low|sec_ai=medium|lots=4,0.009799760496707189,0.007266319792538049,0.013984832176406125,BUY,0.004185071679698936,medium,medium,medium,low,medium,4
trend=high|volume=low|volatility=high|recent_return=medium|sec_ai=high|lots=4,0.12642570016774013,0.12188014632785361,0.11917059836336578,SELL,0.004545553839886515,high,low,high,medium,high,4
trend=high|volume=low|volatility=high|recent_return=high|sec_ai=high|lots=4,0.12776815944336137,0.12771878696037506,0.1281662204722854,BUY,0.00039806102892403494,high,low,high,high,high,4
trend=high|volume=high|volatility=high|recent_return=medium|sec_ai=low|lots=4,0.14794612652544775,0.15021958568834207,0.13098786500046558,HOLD,0.0022734591628943146,high,high,high,medium,low,4
trend=high|volume=high|volatility=high|recent_return=low|sec_ai=medium|lots=1,0.15557049628733954,0.16186708344970024,0.15830977536802304,HOLD,0.003557308081677202,high,high,high,low,medium,1
trend=high|volume=high|volatility=medium|recent_return=medium|sec_ai=medium|lots=4,0.15242129538900834,0.05646406821528633,0.03339420951636983,SELL,0.09595722717372202,high,high,medium,medium,medium,4
trend=high|volume=medium|volatility=medium|recent_return=medium|sec_ai=medium|lots=4,0.05433590661936738,0.010307334072822517,0.002126627621341563,SELL,0.04402857254654487,high,medium,medium,medium,medium,4
trend=high|volume=medium|volatility=medium|recent_return=low|sec_ai=medium|lots=4,0.020159317157025642,0.045878118779123234,0.012621158707439177,HOLD,0.02571880162209759,high,medium,medium,low,medium,4
trend=high|volume=low|volatility=medium|recent_return=medium|sec_ai=medium|lots=4,0.03596738985391576,0.005378635836210637,0.01413834095255638,SELL,0.02182904890135938,high,low,medium,medium,medium,4
trend=high|volume=low|volatility=medium|recent_return=low|sec_ai=medium|lots=4,0.0400422122056132,0.015082688792256094,0.010691326968280524,SELL,0.024959523413357106,high,low,medium,low,medium,4
trend=high|volume=high|volatility=low|recent_return=medium|sec_ai=medium|lots=4,0.05798199638183257,0.05086656155982769,0.13461012243931678,BUY,0.0766281260574842,high,high,low,medium,medium,4
trend=medium|volume=low|volatility=high|recent_return=low|sec_ai=low|lots=4,0.09381720003771239,0.08983998979865888,0.1018831990942784,BUY,0.008065999056566006,medium,low,high,low,low,4
trend=medium|volume=medium|volatility=low|recent_return=medium|sec_ai=high|lots=3,0.11847342507727027,0.11870427256513444,0.12114902619894066,BUY,0.0024447536338062237,medium,medium,low,medium,high,3
trend=high|volume=low|volatility=low|recent_return=low|sec_ai=high|lots=4,0.10051455498032029,0.09815025654802596,0.11366833828305035,BUY,0.013153783302730065,high,low,low,low,high,4
trend=high|volume=high|volatility=high|recent_return=high|sec_ai=medium|lots=3,0.16460723231908933,0.16236644745287773,0.15266905882532067,SELL,0.002240784866211598,high,high,high,high,medium,3
trend=high|volume=medium|volatility=high|recent_return=medium|sec_ai=medium|lots=3,0.1579661325552542,0.13043447953822088,0.16174723481741343,BUY,0.0037811022621592194,high,medium,high,medium,medium,3
trend=high|volume=low|volatility=low|recent_return=medium|sec_ai=medium|lots=3,0.12139865553116563,0.07106048103160173,0.06751645849032627,SELL,0.050338174499563904,high,low,low,medium,medium,3
trend=high|volume=medium|volatility=low|recent_return=medium|sec_ai=medium|lots=3,0.12444049442539444,0.08023835378697693,0.06899293723436402,SELL,0.044202140638417514,high,medium,low,medium,medium,3
trend=high|volume=low|volatility=low|recent_return=low|sec_ai=medium|lots=3,0.10438733461166962,0.021276646768505936,0.017053121387104284,SELL,0.08311068784316368,high,low,low,low,medium,3
trend=medium|volume=low|volatility=low|recent_return=high|sec_ai=medium|lots=3,0.01520249058112835,0.06014904205675587,0.0043023165694329735,HOLD,0.044946551475627525,medium,low,low,high,medium,3
trend=medium|volume=low|volatility=low|recent_return=low|sec_ai=medium|lots=2,0.10260565569425419,0.0396913045837474,0.061691241069195664,SELL,0.04091441462505852,medium,low,low,low,medium,2
trend=high|volume=high|volatility=low|recent_return=medium|sec_ai=medium|lots=3,0.12370477724183297,0.06212321127619383,0.06387927943225472,SELL,0.05982549780957826,high,high,low,medium,medium,3
trend=high|volume=high|volatility=low|recent_return=low|sec_ai=medium|lots=4,0.06275934577997949,0.00396738594289482,0.012961699336281083,SELL,0.04979764644369841,high,high,low,low,medium,4
trend=high|volume=high|volatility=low|recent_return=high|sec_ai=medium|lots=4,0.12504524404835884,0.07340573324162467,0.05068123713239503,SELL,0.05163951080673418,high,high,low,high,medium,4
trend=medium|volume=medium|volatility=low|recent_return=high|sec_ai=high|lots=2,0.11261281000070654,0.11632155664754142,0.12198995469786159,BUY,0.00566839805032017,medium,medium,low,high,high,2
trend=low|volume=high|volatility=nan|recent_return=high|sec_ai=low|lots=2,0.08847997123784788,0.08793255662008037,0.08806417729955245,SELL,0.000415793938295439,low,high,nan,high,low,2
trend=low|volume=high|volatility=low|recent_return=high|sec_ai=high|lots=2,0.07517698143441505,0.07446668613499642,0.07425307786938376,SELL,0.0007102952994186285,low,high,low,high,high,2
trend=medium|volume=high|volatility=low|recent_return=medium|sec_ai=low|lots=3,0.07743142048977245,0.07829464168992108,0.08194755780154037,BUY,0.0036529161116192893,medium,high,low,medium,low,3
trend=medium|volume=low|volatility=high|recent_return=high|sec_ai=low|lots=4,0.08973564729656139,0.0861709371280441,0.09171624240478786,BUY,0.001980595108226471,medium,low,high,high,low,4
trend=medium|volume=medium|volatility=medium|recent_return=high|sec_ai=medium|lots=4,0.03914751900775731,0.023938855181216058,0.007931115230173823,SELL,0.01520866382654125,medium,medium,medium,high,medium,4
trend=medium|volume=medium|volatility=high|recent_return=medium|sec_ai=medium|lots=3,0.09252620554839086,0.0313344951590975,0.019600491784267003,SELL,0.06119171038929336,medium,medium,high,medium,medium,3
trend=medium|volume=high|volatility=medium|recent_return=medium|sec_ai=low|lots=4,0.10241510588148893,0.09958700531667443,0.10186313779278021,SELL,0.0005519680887087208,medium,high,medium,medium,low,4
trend=medium|volume=high|volatility=medium|recent_return=high|sec_ai=high|lots=4,0.10408692620285555,0.11389180033303341,0.10249859614512169,HOLD,0.00980487413017786,medium,high,medium,high,high,4
trend=high|volume=low|volatility=low|recent_return=high|sec_ai=low|lots=4,0.12142424074719177,0.11260971875320981,0.11410971972737152,SELL,0.007314521019820247,high,low,low,high,low,4
trend=medium|volume=high|volatility=low|recent_return=high|sec_ai=low|lots=4,0.0816920139247069,0.08139320437308235,0.0801960484542533,SELL,0.0002988095516245487,medium,high,low,high,low,4
trend=medium|volume=medium|volatility=high|recent_return=medium|sec_ai=medium|lots=4,0.02183699572815702,0.0012115683848950422,0.0006915466498785203,SELL,0.020625427343261976,medium,medium,high,medium,medium,4
trend=high|volume=low|volatility=high|recent_return=medium|sec_ai=medium|lots=3,0.17186462331709806,0.10562862619815509,0.11771471091759114,SELL,0.05414991239950692,high,low,high,medium,medium,3
trend=high|volume=medium|volatility=high|recent_return=high|sec_ai=medium|lots=4,0.018318065175847605,0.0,0.004291295938025952,SELL,0.014026769237821653,high,medium,high,high,medium,4
trend=high|volume=high|volatility=medium|recent_return=high|sec_ai=medium|lots=4,0.13373448715165698,0.025236644903883734,0.018461352675200157,SELL,0.10849784224777324,high,high,medium,high,medium,4
trend=medium|volume=medium|volatility=low|recent_return=low|sec_ai=medium|lots=4,0.0035292367904804084,0.027456973546793204,0.009128287009268068,HOLD,0.018328686537525136,medium,medium,low,low,medium,4
trend=medium|volume=high|volatility=low|recent_return=high|sec_ai=medium|lots=2,0.09213848677662718,0.01720265932711696,0.03606484499079655,SELL,0.05607364178583064,medium,high,low,high,medium,2
trend=high|volume=low|volatility=high|recent_return=high|sec_ai=low|lots=4,0.13892904550703278,0.14408671156552674,0.13155382790737,HOLD,0.005157666058493965,high,low,high,high,low,4
trend=medium|volume=medium|volatility=low|recent_return=medium|sec_ai=medium|lots=2,0.0922310296095659,0.03074548075810469,0.03304779307226296,SELL,0.059183236537302945,medium,medium,low,medium,medium,2
trend=medium|volume=medium|volatility=low|recent_return=low|sec_ai=high|lots=2,0.11320528694547868,0.1181568259116843,0.1123032540988951,HOLD,0.004951538966205621,medium,medium,low,low,high,2
trend=high|volume=low|volatility=low|recent_return=low|sec_ai=low|lots=4,0.1157637138740269,0.11655341124876058,0.12001008000696943,BUY,0.003456668758208853,high,low,low,low,low,4
trend=high|volume=high|volatility=high|recent_return=medium|sec_ai=high|lots=4,0.11604848686914769,0.11358076020370526,0.1146340551995139,SELL,0.0014144316696337866,high,high,high,medium,high,4
trend=low|volume=low|volatility=medium|recent_return=high|sec_ai=high|lots=4,0.07756458207912748,0.036678462686904306,0.03399699186285847,SELL,0.04088611939222317,low,low,medium,high,high,4
trend=low|volume=high|volatility=medium|recent_return=medium|sec_ai=high|lots=4,0.08498530555293822,0.07023989514531621,0.06667335084031607,SELL,0.014745410407622006,low,high,medium,medium,high,4
trend=medium|volume=high|volatility=high|recent_return=medium|sec_ai=low|lots=4,0.08448709984960276,0.08913558041463239,0.08912427666872176,HOLD,1.1303745910629104e-05,medium,high,high,medium,low,4
trend=medium|volume=low|volatility=low|recent_return=low|sec_ai=high|lots=3,0.12800225414662725,0.13502083979231785,0.12947000251907115,HOLD,0.005550837273246706,medium,low,low,low,high,3
trend=medium|volume=medium|volatility=low|recent_return=medium|sec_ai=high|lots=2,0.11590982177000016,0.11612742006298986,0.11813511537969781,BUY,0.0020076953167079553,medium,medium,low,medium,high,2
trend=high|volume=low|volatility=low|recent_return=low|sec_ai=high|lots=3,0.11966705734982332,0.10265900035992306,0.10714587592367741,SELL,0.012521181426145903,high,low,low,low,high,3
trend=medium|volume=medium|volatility=low|recent_return=low|sec_ai=medium|lots=3,0.09670560653231688,0.014915303648678123,0.008031311144197082,SELL,0.08179030288363875,medium,medium,low,low,medium,3
trend=medium|volume=high|volatility=low|recent_return=high|sec_ai=medium|lots=3,0.04337596136655057,0.0,0.005982765363297539,SELL,0.03739319600325303,medium,high,low,high,medium,3
trend=low|volume=low|volatility=medium|recent_return=low|sec_ai=medium|lots=4,0.08058546363744445,0.028577018243126424,0.03465700254938062,SELL,0.04592846108806384,low,low,medium,low,medium,4
trend=low|volume=high|volatility=medium|recent_return=low|sec_ai=medium|lots=4,0.08201445601489349,0.0716915957175793,0.07872696801315417,SELL,0.003287488001739322,low,high,medium,low,medium,4
trend=low|volume=high|volatility=high|recent_return=low|sec_ai=medium|lots=3,0.0858333826352822,0.09171382673815245,0.08194193270943843,HOLD,0.0058804441028702525,low,high,high,low,medium,3
trend=low|volume=medium|volatility=low|recent_return=high|sec_ai=medium|lots=4,0.07478970890993923,0.07686190147649614,0.06987017344421434,HOLD,0.002072192566556913,low,medium,low,high,medium,4
trend=medium|volume=medium|volatility=high|recent_return=low|sec_ai=low|lots=4,0.08196785881084509,0.07846529543047016,0.0793804551251549,SELL,0.002587403685690187,medium,medium,high,low,low,4
trend=high|volume=medium|volatility=medium|recent_return=high|sec_ai=medium|lots=4,0.013154625963501919,0.010918736418657718,0.01506068412002232,BUY,0.0019060581565204012,high,medium,medium,high,medium,4
trend=high|volume=low|volatility=medium|recent_return=high|sec_ai=medium|lots=3,0.03617662440195465,-0.012014695586146632,-0.0045399066813239875,SELL,0.040716531083278634,high,low,medium,high,medium,3
trend=high|volume=high|volatility=medium|recent_return=low|sec_ai=medium|lots=3,0.05323166675266884,0.019742203345324644,0.01823590698901052,SELL,0.0334894634073442,high,high,medium,low,medium,3
trend=high|volume=low|volatility=low|recent_return=low|sec_ai=low|lots=3,0.12114166215208855,0.1222993446838379,0.12105117950216245,HOLD,0.001157682531749346,high,low,low,low,low,3
trend=medium|volume=medium|volatility=medium|recent_return=medium|sec_ai=high|lots=4,0.10798991686476064,0.11228182224139154,0.10890618086876794,HOLD,0.0033756413726235973,medium,medium,medium,medium,high,4
trend=medium|volume=medium|volatility=medium|recent_return=high|sec_ai=high|lots=4,0.10009243202029547,0.0996353295883856,0.09965351611912729,SELL,0.0004389159011681798,medium,medium,medium,high,high,4
trend=low|volume=nan|volatility=nan|recent_return=high|sec_ai=low|lots=2,0.0836949396910538,0.07016946083329266,0.034040422429110415,SELL,0.013525478857761133,low,nan,nan,high,low,2
trend=low|volume=high|volatility=nan|recent_return=high|sec_ai=low|lots=3,0.021665262591605058,0.0677424621261538,0.02280295080641742,HOLD,0.04493951131973638,low,high,nan,high,low,3
trend=low|volume=low|volatility=nan|recent_return=low|sec_ai=low|lots=1,0.08374059731349928,0.08487568166295095,0.08450218716683597,HOLD,0.0003734944961149844,low,low,nan,low,low,1
trend=low|volume=medium|volatility=nan|recent_return=high|sec_ai=low|lots=2,0.01147972032153823,0.05332858496798614,0.0872895910876393,BUY,0.03396100611965316,low,medium,nan,high,low,2
trend=low|volume=high|volatility=nan|recent_return=medium|sec_ai=low|lots=3,0.02002546465197442,0.020198581625308097,0.07233038461212152,BUY,0.05213180298681342,low,high,nan,medium,low,3
trend=low|volume=high|volatility=high|recent_return=medium|sec_ai=medium|lots=3,0.08506631433203031,0.03741132143768534,0.025097782011986453,SELL,0.04765499289434497,low,high,high,medium,medium,3
trend=low|volume=medium|volatility=high|recent_return=low|sec_ai=medium|lots=4,0.07656655643606042,0.008612700916666723,0.004239524106895002,SELL,0.0679538555193937,low,medium,high,low,medium,4
trend=low|volume=low|volatility=high|recent_return=medium|sec_ai=medium|lots=4,0.055576783533014255,0.007892504350071338,0.004877835333191112,SELL,0.04768427918294292,low,low,high,medium,medium,4
trend=low|volume=low|volatility=high|recent_return=high|sec_ai=medium|lots=4,0.03496452587152048,0.0032198456865727984,0.003980301685655929,SELL,0.030984224185864547,low,low,high,high,medium,4
